code,name,constituency_id,num_voters
G070903,COCOA SHED ATIEMOKROM,179,262
G070904,D C PRIM SAMANSUO,179,258
G070905,PEACE PREP SCH BETHEL,179,211
G070906,DC PRIM AWUDOME,179,196
G070907,COCOA SHED AHOAYAA,179,119
G071001,D C PRIM SCH OPAREKROM,179,320
G071002,COCOA SHED ODUMTANKWA,179,362
G071003,D C PRIM SCH PUAKROM,179,400
G071101,D C PRIM BEPOASE,179,379
G071102,D C PRIM ABOABOSO,179,344
G071103,D C PRIM KWASIADUKROM 1,179,442
G071104,D C PRIM KWASIADUKROM 2,179,499
G071105,DC PRIM OKWABENA,179,331
G080101,D.C PRIMARY SCHOOL. DANSOKROM,180,356
G080102,COCOA SHED. TWEAPEASE,180,289
G080103,D.C PRIMARY SCHOOL. NTONSUE,180,435
G080104,D.C PRIMARY SCHOOL. KROBOMAN,180,433
G080201,D.C PRIMARY SCHOOL. ASAFO ADJEI,180,361
G080202,COCOA SHED. OBEYKROM,180,358
G080203,D.C PRIMARY SCHOOL. ASANTEMAN,180,475
G080204,D.C PRIMARY SCHOOL. MEMPEASEM,180,362
G080205,D.C PRIMARY SCHOOL. NEW AGOGO,180,412
G080206,D.C PRIMARY SCHOOL. CANAAN,180,302
G080301,D.C PRIMARY SCHOOL. BIANO,180,411
G080302,D.C PRIMARY SCHOOL. ELLUOKROM,180,441
G080303,D.C JUNIOR HIGH SCHOOL. ELLUOKROM     *,180,517
G080304,INFORMATION CENTER ELLUOKROM,180,657
G080305,D.C PRIMARY SCHOOL. MFANTSIMAN,180,536
G080306,D.C PRIMARY SCHOOL. TIGAREKROM,180,556
G080401,COCOA SHED. AWUNI CAMP,180,460
G080402,PRESBY PRIMARY SCHOOL. NEW PAPASE,180,597
G080403,D.C PRIMARY  SCHOOL. OLD PAPASE,180,393
G080404,D.C PRIMARY SCHOOL.  AKWEIKROM,180,440
G080405,D.C PRIMARY SCHOOL. SIKANEASEM,180,317
G080406,D.C PRIMARY SCHOOL. YEREPEMSO,180,383
G080407,D.C PRIMARY SCHOOL. ADDO NKWANTA,180,424
G080408,D.C PRIMARY SCHOOL KANKYIABO,180,354
G080409,D.A PRIMARY SCHOOL. ISREAL,180,384
G080501,R.C JUNIOR.HIGH.SCHOOL.. ASUONTAA        1,180,371
G080502,R.C JUNIOR.HIGH.SCHOOL.. ASUONTAA        2,180,445
G080503,D.C  PRIMARY SCHOOL.  NYAME BEKYERE,180,198
G080504,D.C JUNIOR.HIGH.SCHOOL.. ASUONTAA,180,514
G080505,ADWUMA PA COCOA SHED. ADOMKROM,180,254
G080601,CATHOLIC OLD MISSION. ADJOAFUA,180,352
G080602,HOLY TRINITY CHURCH. ADJOAFUA    *,180,419
G080603,D.C PRIMARY SCHOOL.  MESRE NYAME,180,178
G080604,NEW APOSTOLIC CHURCH. ADJOAFUA   *,180,556
G080605,FAITH GOSPEL CHURCH. ADJOAFUA    *,180,518
G080606,METHODIST PRIMARY 'B' SCHOOL. ADJOAFUA   1,180,383
G080607,METHODIST PRIMARY 'B' SCHOOL. ADJOAFUA   2,180,463
G080608,D.C PRIMARY SCHOOL. NYAME BEKYERE,180,138
G080609,METHODIST PRIMARY 'A'  SCH.. ADJOAFUA         1,180,552
G080610,METHODIST PRIMARY 'A'  SCH.. ADJOAFUA         2,180,386
G080611,D.C PRIMARY SCHOOL. OSONOKROM,180,219
G080701,D.C PRIMARY SCHOOL. KRAMOKROM,180,301
G080702,PBC COCOA SHED. BAYANKOR,180,359
G080703,D.C PRIMARY SCHOOL . PANABO,180,344
G080801,D.C PRIMARY SCHOOL KWAME TAWIAKROM     1,180,527
G080802,D.C PRIMARY SCHOOL KWAME TAWIAKROM     2,180,471
G080803,PBC COCOA SHED.  KWAKU DUAKROM,180,313
G080804,PBC COCOA SHED. NIPAHIAMBOA,180,254
G080901,D.C PRIMARY SCHOOL. NEW DEBISO,180,568
G080902,D.C PRIMARY SCHOOL. ASUOPIRI       1,180,367
G080903,D.C PRIMARY SCHOOL. ASUOPIRI       2,180,454
G081001,D.C J.H.S.. 'A'  DEBISO,180,594
G081002,BIA LAMPLIGHTER COLLEGE OF EDUCATION. DEBISO  *,180,264
G081003,AKUAFO ADAMFO DEPOT SAKORA PARK. DEBISO,180,640
G081004,AL-USTHMANIYA E/A PRIMARY SCHOOL. DEBISO    *,180,413
G081005,PBC OFFICE. JUBILEE PARK. DEBISO,180,558
G081006,WORD OF FAITH SCHOOL. DEBISO         *,180,576
G081007,CALVARY METHODIST PREP. SCH.. DEBISO,180,620
G081008,PENTECOST CHURCH. MCKEOWN         *,180,481
G081009,D.C PRIMARY SCHOOL. ASIKUMA,180,489
G081010,D.C PRIMARY SCHOOL. GYESE WOBRE,180,375
G081101,OLD EDUCATION OFFICE. ESSAM,180,593
G081102,NANA ASIAMAH MODEL SCHOOL. ESSAM     *,180,647
G081103A,GPRTU OFFICE. ESSAM,180,468
G081103B,GPRTU OFFICE. ESSAM,180,468
G081104,D.A JUNIOR HIGH SCHOOL 'A'. ESSAM        *,180,541
G081105A,D.C PRIMARY SCHOOL  ESSAM,180,464
G081105B,D.C PRIMARY SCHOOL  ESSAM,180,464
G081106,METHODIST CHURCH. ESSAM        *,180,526
G081107,PBC COCOA SHED. NEW SUNYANI,180,156
G081201,D.C PRIMARY SCHOOL. SEKYEREKROM,180,315
G081202,D.C PRIMARY  SCHOOL. YAWMATWA NKWANTA,180,360
G081203,D.C J.H.S.. YAWMATWA NKWANTA,180,354
G081204,PBC COCOA SHED. ADIEPENA NO.2,180,386
G081205,PBC COCOA SHED. ABODWESE,180,356
G081301,CENTRAL MOSQUE.  KWAMEBIKROM,180,417
G081302,COMMUNITY CENTRE. KWAMEBIKROM,180,560
G081303,ROMAN CATHOLIC CHURCH. KWAMEBIKROM,180,504
G081304,D.C PRIMARY SCHOOL. KWAMEBIKROM,180,457
G081305,PBC COCOA SHED. BOMSO,180,275
G081401,D.C PRIMARY SCHOOL. NEW WENCHI,180,388
G081402,D.C PRIMARY SCHOOL. NKRABEA,180,314
G081403,PBC COCOA SHED. E.K MANU,180,270
G081404,D.C PRIMARY  SCHOOL AMOAKROM,180,390
G081405,ENGLISH-ARABIC SCHOOL AMOAKROM,180,384
G081501,D.C PRIMARY SCHOOL. ABOSIKROM,180,408
G081502,COCOA SHED. BAWA CAMP,180,299
G081503,PBC COCOA SHED. JERICHO,180,364
G081504,PBC COCOA SHED. DABONE,180,221
G081505,D.C PRIMARY SCHOOL. BANKASA,180,300
G081601,D.C PRIMARY SCHOOL. KOFIE PONKOR,180,392
G081602,D.C PRIMARY SCHOOL. HENNEH NKWANTA,180,530
G081603,D.C PRIMARY SCHOOL. KOFIE ABESIM,180,296
G081604,COMMUNITY SCHOOL. KWAME ADJEIKROM    1,180,333
G081605,COMMUNITY SCHOOL. KWAME ADJEIKROM    2,180,272
G081701,D.C PRIMARY SCHOOL. KWASI NKRUMAH,180,484
G081702,PBC COCOA SHED.  AGYENKWAM,180,385
G081801,AKOMA PA COCOA SHED,180,260
G081802,ABU PREP. SCHOOL. NAFANA,180,284
G081803,EMMANUEL PREP. SCHOOL. BRENYEKWA,180,287
G081804,PBC COCOA SHED. BADUKROM,180,260
G081805,D.C PRIMARY SCHOOL. ASIEDUKUMA,180,369
G081806,PBC COCOA SHED. THE POINT,180,265
G081901,D.C JUNIOR HIGH SCHOOL. AKAATISO    1,180,435
G081902,D.C JUNIOR HIGH SCHOOL. AKAATISO    2,180,426
G081903,D.C PRIMARY SCHOOL. AKAATISO      1,180,438
G081904,D.C PRIMARY SCHOOL. AKAATISO      2,180,443
G081905,ENGLISH-ARABIC SCHOOL. AKAATISO,180,545
G081906,R.C PRIMARY SCHOOL  AKAATISO,180,486
G081907,D.C PRIMARY SCHOOL.TEACHERKROM,180,370
G082001,PBC COCOA SHED. KOFIKO,180,259
G082002,D.C PRIMARY SCHOOL. KAKENABO,180,286
G082003,PBC COCOA SHED. BREBRE,180,213
G082004,D.C PRIMARY SCHOOL. AMANKWAKROM,180,481
G082005,D.C PRIMARY SCHOOL. KOFI KRAKROM,180,232
G082101,D.C  PRIMARY SCHOOL. OSEIKOJOKROM,180,438
G082102,PALACE SQUARE. OSEIKOJOKROM       *,180,370
G082103,FITTERMU. OSEIKOJOKROM                   *,180,370
G082104,METHODIST  PRIMARY SCHOOL.. OSEIKOJOKROM,180,385
G082201,PBC COCOA SHED. OSEIKOJOKROM,180,306
G082202,BRENYEKWA. SOCIETY OSEIKOJOKROM     1,180,373
G082203,BRENYEKWA. SOCIETY OSEIKOJOKROM     2,180,329
G082204,PRESBY PRIMARY SCHOOL. OSEIKOJOKROM,180,289
G082205,PBC COCOA SHED. NTIMKROM,180,158
G082206,CENTRAL MOSQUE. OSEIKOJOKROM,180,324
G082301,D.C PRIMARY SCHOOL. KOJOABA,180,455
G082302,AHMADIYYA MOSQUE. KOJOABA      *,180,406
G082303,PBC COCOA SHED. KOJOABA,180,467
G082304,COCOA SHED. MPESETO,180,306
G082305,COCOA SHED. OHIA MPE ANIKA,180,384
G082401,PBC COCOA SHED. GOKA ADIEMBRA,180,73
G082402,D.C PRIMARY SCHOOL. FIFTY-FIFTY,180,113
G082403,OLAM COCOA SHED. SOCCERKROM,180,140
G082404,PBC COCOA SHED.  ADIEPENA,180,271
G082501,D.C JUNIOR HIGH SCHOOL. YAWMATWA,180,404
G082502,GPRTU OFFICE. YAWMATWA,180,476
G082503,D.C PRIMARY SCHOOL.YAWMATWA,180,347
G082504,ASEMIAH COCOA SHED.  BROFREASE,180,333
G082505,ENGLISH-ARABIC BASIC SCHOOL. YAWMATWA     1,180,486
G082506,ENGLISH-ARABIC BASIC SCHOOL. YAWMATWA     2,180,533
G082507,MTN MAST. YAWMATWA,180,471
G082508,D.C  PRIMARY SCHOOL. JERUSALEM,180,179
G082509,PRESBY JUNIOR HIGH SCHOOL. YAWMATWA,180,405
G082601,COCOA SHED.  KYEREMEKROM,180,89
G082602,PBC COCOA SHED. KANGAKROM,180,154
G082603,COCOA SHED. MANUKROM,180,138
G082701,D.C PRIMARY SCHOOL. NSOWAKROM,180,341
G082702,PRESBY CHURCH. NSOWAKROM,180,329
G082703,PBC COCOA SHED. MENSAKROM,180,142
G082704,D.C PRIMARY SCHOOL. BORKORKROM,180,275
G082801,PBC COCOA SHED. TEPAKROM     1,180,203
G082802,PBC COCOA SHED. TEPAKROM     2,180,161
G082803,D.C PRIMARY SCHOOL. PILLAR 34    1,180,385
G082804,D.C PRIMARY SCHOOL. PILLAR 34    2,180,395
G082805,PBC COCOA SHED. NEW NSUATRE,180,141
G090101,PBC COCOA SHED. YANKWAA,181,228
G090102,PBC COCOA SHED. PEWODIE,181,194
G090103,ST. AUGUSTINE CLINIC. NKWANTAKESE,181,474
G090104,ADWUMAPA COCOA SHED. ADIEMBRA -ASUBONTENG,181,368
G090105,COCOA SHED ABOTARE YE,181,517
G090201,DC PRIMARY SCHOOL. AMANGOASE,181,365
G090202,PBC COCOA SHED. BEKYINEBO,181,146
G090203,PBC COCOA SHED. MARFOKROM.,181,126
G090301,GPRTU BUILDING. KAASE  1,181,405
G090302,GPRTU BUILDING. KAASE  2,181,353
G090303,TAWHEED ENGLISH & ARABIC JHS. KAASE,181,413
G090304,PBC COCOA SHED. JINIJINI KOFI,181,252
G090305,PBC COCOA SHED. ADUMKROM,181,416
G090401,PBC COCOA SHED. ALHAJIKROM,181,350
G090402,ADWUMAPA COCOA SHED. ALHAJIKROM,181,355
G090403,DC PRIMARY SCHOOL. NEW WIAWSO,181,379
G090404,COOPERATIVE DISTILLERS ASSOCIATION.OLD TOWN. AHIMA,181,457
G090405,DC PRIMARY SCHOOL. AHIMAKROM,181,454
G090406,D/A PRIMARY SCHOOL. MANZAKROM,181,632
G090501,DC PRIMARY SCHOOL. AMOATENKROM,181,340
G090502,PENTECOST CHURCH BREDI,181,258
G090503,DC PRIMARY SCHOOL. DONKORKROM.,181,324
G090504,DC PRIMARY SCHOOL. KWABENA NKATAA,181,281
G090505,DC PRIMARY SCHOOL. AMANFOKROM,181,240
G090506,PENTECOST CHURCH. TOGO,181,121
G090601,PBC COCOA SHED. SAAYE,181,86
G090602,PBC COCOA SHED. GYAUKROM,181,202
G090603,PBC COCOA SHED. DANKWAKROM,181,91
G090604,PBC COCOA SHED. CARPENTERKROM,181,118
G090605,AKONANSA D/A PRIMARY SCHOOL. BAAMOAH,181,187
G090701,PBC COCOA SHED. ADABOKROM  1,181,576
G090702,PBC COCOA SHED. ADABOKROM   2,181,538
G090703,CHURCH OF CHRIST. ADABOKROM  1,181,529
G090704,CHURCH OF CHRIST. ADABOKROM  2,181,521
G090705,RC PRIMARY  A   SCHOOL. ADABOKROM  1,181,665
G090706,RC PRIMARY  A   SCHOOL. ADABOKROM  2,181,539
G090707,PBC COCOA SHED. MOSEHENE,181,445
G090801,RC PRIMARY SCHOOL. KWASARE  1,181,285
G090802,RC PRIMARY SCHOOL. KWASARE  2,181,309
G090803,DC PRIMARY SCHOOL. AKWABENKROM,181,469
G090804,DC PRIMARY SCHOOL. ARHINFULKROM,181,336
G090805,DC PRIMARY SCHOOL. KOFI YEBOAKROM,181,265
G090806,COCOA SHED. SOWODADIEM,181,287
G090807,COCOA SHED. MANHYIA,181,471
G090808,DC PRIMARY SCHOOL. ATUAKROM,181,519
G090809,DC PRIMARY SCHOOL. SUMA  NYAME BEKYERE,181,459
G090810,REJOYCE PREPARATORY SCHOOL. BUKARIKROM,181,504
G090901,DC PRIMARY SCHOOL. CAMP 15 JUNCTION  1,181,433
G090902,DC PRIMARY SCHOOL. CAMP 15 JUNCTION  2,181,512
G090903,ENGLISH & ARABIC SCHOOL. CAMP 15 JUNCTION,181,555
G090904,ROMAN CATHOLIC CHURCH. CAMP 15  1,181,590
G090905,ROMAN CATHOLIC CHURCH. CAMP 15  2,181,560
G090906,DC PRIMARY SCHOOL. SEBEBIA,181,614
G090907,PBC COCOA SHED. OWUNTAA,181,539
G090908,DC PRIMARY SCHOOL. KOJO ARMAH,181,294
G090909,PBC COCOA SHED. NTENSERE,181,288
G090910,DC PPRIMARY SCHOOL. ADIENKYEE,181,267
G090911,PBC COCOA SHED. NEW SOMANYA,181,227
G091001,DC PRIMARY SCHOOL. FOSUKROM  1,181,510
G091002,DC PRIMARY SCHOOL. FOSUKROM 2,181,446
G091003,COCOA SHED. APRONSIE MISSION,181,314
G091004,COCOA SHED . BEWIADWE,181,226
G091005,FEDCO COCOA SHED. MENSAKROM,181,317
G091006,D C PRIMARY SCHOOL. AMADUKROM,181,340
G091007,COCOA SHED. DRAMANIKROM,181,274
G091008,PEACE AND RASHIDIA PREPARATORY SCHOOL. AMADU NKWAN,181,402
G091101,DC PRIMARY SCHOOL. ACHIASE  1,181,699
G091102,DC PRIMARY SCHOOL. ACHIASE  2,181,683
G091103,COCOA SHED. PAMPRAMASE,181,430
G091104,DC PRIMARY SCHOOL. ASEMNYINAKROM  1,181,464
G091105,DC PRIMARY SCHOOL. ASEMNYINAKROM  2,181,381
G091106,DC PRIMARY SCHOOL. BETHLEHEM,181,385
G091107,DC PRIMARY SCHOOL. SIKAFREMOGYA,181,511
G091108,PBC COCOA SHED. BAREMANSU,181,241
H010101,D/A PRIM. SCH.KAMIREKROM,182,430
H010102,D/A JHS KAMIREKROM,182,278
H010103,COCOA SHED ADOMAKOKROM,182,299
H010104,D/A PRIM. SCH. MFREKROM,182,495
H010105,D/A PRIM. SCH. DOMEABRA,182,485
H010201,ANGLICAN PRIM. SCH. KUKUOM,182,563
H010202,BETHANY  CHURCH KUKUOM,182,548
H010203,ISLAMIC PRIM. SCH. KUKUOM,182,620
H010204,AGRIC. SHS KUKUOM,182,614
H010205,PBC KUKUOM,182,541
H010206,CMB SHED KUKUOM,182,675
H010207,NEW APOSTOLIC PRIM. SCH. KUKUOM,182,716
H010301,METH. PRIM. SCH. KUKUOM,182,561
H010302,SDA PRIM. SCH. KUKUOM,182,393
H010303,R/C PRIM. SCH. KUKUOM,182,428
H010304,ASSEMBLIES OF GOD CHURCH KUKUOM,182,735
H010305,CHIEFS PALACE TANOSO,182,240
H010401,METH.UPPER PRIM. SCH DANTANO,182,377
H010402,CMB SHED DANTANO,182,359
H010403,METH. LOWER PRIM. SCH. DANTANO,182,436
H010501,D/A PRIM. SCH. YANKYE 1,182,407
H010502,D/A PRIM. SCH. YANKYE 2,182,396
H010503,CMB SHED TADIESO,182,222
H010601,CHIEFS PALACE NOBERKAW,182,574
H010602,R/C CHURCH NOBERKAW,182,511
H010603,DAILY MARKET NOBERKAW,182,678
H010604,PRESBY CHURCH NOBERKAW,182,610
H010605,D/A PRIM. SCH. ASUFUFUO,182,629
H010701,R/C PRIM. SCH. ANWIAM,182,717
H010702,R/C PRIM. SCH. NEW BLK. ANWIAM,182,604
H010703A,D/A PRIM. SCH. SIANA,182,402
H010703B,D/A PRIM. SCH. SIANA,182,402
H010704,D/A PRIM. SCH. ANWIANKWANTA,182,431
H010801,CATHOLIC MISSION SCH. ABUOM,182,424
H010802,D/A PRIM. SCH. ABUOM NO. 1,182,406
H010803,CMB SHED ABUOM,182,456
H010804,D/A PRIM. SCH. ABUOM NO. 2,182,481
H010805,CMB SHED MANHYIA,182,234
H010901,METH. CHURCH DENYASI NO. 1,182,212
H010902,CMB SHED OSEIKROM,182,189
H010903,COCOA SHED KOKOOKROM,182,186
H011001,D/A PRIM. SCH. KYENKYENSIBUOSO,182,227
H011002,D/A PRIM. SCH. NAKETEY,182,378
H011003,D/A PRIM. SCH. SAWERESO 1,182,377
H011004,D/A PRIM. SCH. SAWERESO 2,182,367
H011101,CMB SHED SAKYIKROM,182,282
H011102,D/A PRIM.SCH. ANWIASO,182,329
H011103,D/A JHS WEJAKROM,182,439
H011201,R/C CHURCH KOKOOSO III,182,293
H011202,CMB SHED KOKOOSO III,182,312
H011203,CMB SHED AGYEIKROM,182,439
H011301,CMB SHED ASAWENSO,182,235
H011302,METH. CHURCH ADWUMAM,182,428
H011303,CMB SHED ASANTENKAE,182,82
H011401,D/A PRIM. SCH. ONWE,182,299
H011402,CMB SHED TIABANTEN,182,108
H011403,SDA CHURCH OWUSUKROM,182,150
H011501,D/A PRIM. SCH. MANHYIA NO. 4,182,566
H011502,R/C PRIM. SCH. NTONSO,182,381
H011503,D/A PRIM. SCH. BEPOSO,182,436
H011504,CMB SHED FAWOMANG,182,241
H011601,D/A PRIM. SCH. NKAWIE,182,188
H011602,CMB SHED BEPOASE,182,365
H011603,D/A PRIM. SCH. OPPONGKROM,182,499
H011604,D/A PRIM. SCH. MOTOPENSO,182,389
H011605,D/A PRIM. SCH. AMEKUKROM,182,451
H011606,D/A PRIM. SCH. PAFO,182,290
H011607,D/A PRIM. SCH. PAFONKWANTA,182,265
H011608,COCOA SHED DONKORKROM,182,202
H011701,CMB DEPOT KWAPONG,182,521
H011702,METH JHS KWAPONG,182,517
H011703,CMB SHED 1 KWAPONG,182,487
H011704,D/A PRIM. SCH. PESEWUKROM,182,424
H011801,D/A PRIM. SCH. AGYAREKROM,182,456
H011802,D/A PRIM. SCH. NNANYINAANSE,182,270
H011803,D/A PRIM. SCH. ABODOM,182,352
H011901,PENTECOST CHURCH KWAPONG,182,577
H011902,R/C JHS KWAPONG 1,182,532
H011903,R/C JHS KWAPONG 2,182,407
H011904,SDA PRIM. SCH. KWAPONG,182,592
H012001,D/A PRIM. SCH. ASIBIREM 1,182,518
H012002,D/A PRIM. SCH. ASIBIREM 2,182,505
H012003,D/A PRIM. SCH. SIKA - FREBOGYA,182,339
H012101,D/A PRIM. SCH. ATOTROM,182,518
H012102,COCOA SHED DODOWA,182,297
H012103,D/A PRIM. SCH. AMANKWAAKROM,182,333
H012104,D/A PRIM. SCH. OSEIKROM,182,222
H012201,D/A  A  JHS SANKORE,182,516
H012202,DEEPER LIFE CHURCH SANKORE,182,389
H012203,R/C PRIM. SCH. SANKORE,182,396
H012204,COCOA SHED ABUROKYIRE,182,354
H012205,METH. PRIM. SCH. SANKORE,182,614
H012301,SENR. HIGH SCH. SANKORE,182,346
H012302,PENT. PRIM. SCH. SANKORE,182,579
H012303,GCB QUARTERS SANKORE,182,558
H012304,CMB SHED  A  SANKORE,182,517
H012305,ISLAMIC PRIM. SCH. SANKORE,182,717
H012306,D/A  B  JHS SANKORE,182,326
H012307,D/A PRIM. SCH. ADWUMAKASE,182,482
H012308,CMB SHED NYAMEBEKYERE,182,301
H012309,PRESBY CHURCH SANKORE,182,541
H012310,ASSEMBLIES OF GOD CHURCH SANKORE,182,297
H012401,CMB SHED CAMP NO. 1,182,558
H012402,D/A PRIM. SCH. CAMP NO. 1,182,487
H012403,COCOA SHED APRAKUKROM,182,274
H012501,D/A JHS ASAREKROM,182,381
H012502,D/A PRIM.. SCH. SIISO,182,551
H012503,D/A PRIM. SCH. DENYASE,182,133
H012504,D/A JHS TETTEHKWAO,182,614
H012505,D/A PRIM. SCH. KOFIBENGKROM,182,431
H012601,D/A PRIM. SCH. AFODOWA,182,339
H012602,D/A JHS ASEMPANAYE,182,330
H012603,D/A PRIM. SCH. DUROWAAKROM 1,182,421
H012604,D/A PRIM. SCH. DUROWAAKROM 2,182,411
H012605,COCOA SHED BEPOSO,182,219
H012701,COCOA CLINIC 1000 ACRE,182,279
H012702,COCOA SHED ANUM,182,386
H012703,SDA PRIM. SCH. ALAVANYO,182,350
H012801,D/A PRIM. SCH. DODOWA,182,624
H012802,D/A PRIM. SCH. MARFOKROM,182,231
H012803,D/A PRIM. SCH. MINTUMI,182,358
H012804,CMB SHED NHWENNE,182,342
H020101,METHODIST PRM SCH. AYOMSO,183,546
H020102,D/A PRM SCH. KWAKU DUAKROM,183,265
H020103A,ICT CENTRE. AYOMSO,183,390
H020103B,ICT CENTRE. AYOMSO,183,390
H020104,R/C PRM SCH. AYOMSO,183,486
H020105,D/A ?B? JHS. AYOMSO,183,701
H020106,R/C MISSION. AYOMSO,183,535
H020107,D/A PRM SCH. KWAHU,183,118
H020108,PENTECOST CHURCH. KOKOFU,183,173
H020109,SDA CHURCH. ATIM,183,144
H020201A,METHODIST PRM ?B? SCH. FAWOHOYEDEN,183,442
H020201B,METHODIST PRM ?B? SCH. FAWOHOYEDEN,183,442
H020202,CMB SHED. FAWOHOYEDEN,183,295
H020203A,YOUTH LEADERSHIP TRAINING INSTITUTE. FAWOHOYEDEN,183,379
H020203B,YOUTH LEADERSHIP TRAINING INSTITUTE. FAWOHOYEDEN,183,379
H020204,METHODIST CHURCH. FAWOHOYEDEN,183,693
H020205,CMB SHED. BOAKARI,183,109
H020206,OPEN SPACE. TENKORANGKROM,183,82
H020301,CMB SHED. ASUBOI,183,195
H020302,CMB SHED. DOTOM,183,128
H020303,CMB SHED. EDWINASE,183,93
H020304,PENTECOST CHURCH. AHENKRO,183,111
H020305,CMB SHED. AHANTAMO-KETEWA,183,110
H020306,CMB SHED KYEAMEASUA,183,142
H020401,D/A PRM SCH. GYASIKROM,183,304
H020402,CMB SHED. KOFI FOFIEKROM,183,274
H020403,D/A PRM SCH. MFAMA,183,328
H020404,SDA PRM SCH. DRIVERKROM,183,324
H020405,D/A PRM SCH. ANWIANWIA,183,417
H020501,CMB SHED. AKWADURO,183,217
H020502,D/A JHS. KUMAHO,183,292
H020503,CMB SHED. ODUMASI,183,141
H020601,D/A JHS. MIM,183,731
H020602A,BROTHERHOOD CHURCH. MIM,183,398.5
H020602B,BROTHERHOOD CHURCH. MIM,183,398.5
H020603,KING FAISAL JHS. MIM,183,677
H020604,PRESBY JHS. MIM,183,606
H020605,SALVATION CHURCH. MIM,183,208
H020606,APOSTOLIC CHURCH GH. MIM,183,190
H020607A,AKWABOA PRM SC. MIM,183,472
H020607B,AKWABOA PRM SC. MIM,183,472
H020608,BETHEL METH CHURCH. MIM,183,558
H020609,D/A JHS. ASUKESE,183,646
H020610A,SHS. MIM 1,183,450
H020610B,SHS. MIM 1,183,450
H020611,SHS. MIM 2,183,283
H020612,GOSPEL PREPARATORY SCH. MIM,183,493
H020701A,METH. PRM SCH. MIM,183,397.5
H020701B,METH. PRM SCH. MIM,183,397.5
H020702,FREEMAN METH. CHURCH. MIM,183,269
H020703A,R/C JHS. MIM 1,183,420
H020703B,R/C JHS. MIM 1,183,420
H020704,R/C JHS. MIM 2,183,67
H020705,R/C PRM SCH ?A? MIM,183,747
H020706,R/C PRM SCH. MIM,183,156
H020707,METHODIST JHS. MIM,183,313
H020801A,COCOA SHED. MIM  1,183,534
H020801B,COCOA SHED. MIM  1,183,534
H020802,COCOA SHED. MIM  2,183,279
H020803,ASSEMBLIES OF GOD CHURCH. MIM,183,680
H020804,SDA PRM SCH. FETEEAGYA,183,393
H020805,SDA JHS. FETEEAGYA,183,86
H020806A,SDA CHURCH. FETEEAGYA,183,469.5
H020806B,SDA CHURCH. FETEEAGYA,183,469.5
H020807,MTC PRM SCH. MIM,183,554
H020808A,PENTECOST CHURCH. FETEEAGYA NO 2,183,492
H020808B,PENTECOST CHURCH. FETEEAGYA NO 2,183,492
H020901,ZION JHS. MIM,183,685
H020902,ZION PRIM SCH. MIM,183,175
H020903A,POST OFFICE. MIM 1,183,451
H020903B,POST OFFICE. MIM 1,183,451
H020904,POST OFFICE. MIM 2,183,156
H020905,PRESBY PRM SCH. MIM,183,324
H020906,VISSION EDU COMPLEX. MIM,183,592
H021001,D/A PRM SCH. ASUADAI,183,699
H021002,D/A PRM SCH KYENKYEHENEKROM,183,382
H021003,D/A PRM SCH. NYAMEBEKYERE 1,183,634
H021004,D/A PRM SCH. NYAMEBEKYERE 2,183,297
H021101,D/A JHS BEDIAKO,183,704
H021102,CMB SHED. BEDIAKO,183,501
H021103,PENTECOST PRIM SCH. BEDIAKO,183,271
H021104,CMB SHED. DUASE,183,303
H021105,D/A PRM SCH. ATIMPONYA,183,411
H021106,D/A PRIM SCH. GYAKONTABUO,183,449
H021201,D/A JHS POMAAKROM,183,301
H021202,CMB SHED. POMAAKROM,183,313
H021203,CMB SHED. MANUKROM NO.2,183,330
H021204,D/A PRM SCH. POMAAKROM,183,325
H021301,D/A PRM SCH. MANUKROM,183,506
H021302,CMB SHED. BOAKYEASUA,183,385
H021303,D/A PRM SCH. AWORAKESE,183,210
H021304,CMB SHED. TWEAPEASE,183,289
H021401,D/A PRM SCH. NYIMAYE,183,687
H021402,D/A PRM SCH. MFANTE,183,257
H021403,CMB SHED. ASUMURA,183,500
H021404,D/A JHS. ASUMURA,183,499
H021405,D/A PRM SCH. ADIEYEPENA,183,398
H021501,D/A PRM SCH. AWEWOHO MANHYIA   1,183,499
H021502,D/A PRM SCH. AWEWOHO MANHYIA   2,183,338
H021503,CMB SHED. ANTWI ADJEI,183,248
H021504,CMB SHED. ATOM,183,283
H021505,D/A PRM SCH. TIPOKROM,183,375
H021601,CMB SHED. AKRODIE   1,183,677
H021602,CMB SHED. AKRODIE   2,183,722
H021603,COCOA SHED. KYIREBEN,183,152
H021604A,D/A JHS. AKRODIE,183,389.5
H021604B,D/A JHS. AKRODIE,183,389.5
H021605,SWEET MOTHER PREP SCH. AKRODIE,183,463
H021606,D/A PRM SCH. BEDABOUR,183,331
H021607,CMB SHED. KOJOMIEKROM,183,114
H021701,METH PRM B SCH. AKRODIE,183,728
H021702,METH JHS. AKRODIE,183,742
H021703,DAUDAKROM PREP SCH,183,185
H021704,D/A PRM SCH. MPAMASE,183,340
H021705,CMB SHED. AHANTAMO,183,192
H021801,CMB SHED. KANKYIAMOA,183,291
H021802,GES CIRCUIT OFFICE. AKRODIE,183,549
H021803,CMB SHED. ESSIENIPON,183,263
H021901,D/A PRM SCH. TWENEBOAKROM,183,572
H021902,D/A PRM SCH. MANHYIA,183,272
H021903,CMB SHED. DANKWAKROM,183,510
